700403,지식서비스,디자인콘텐츠서비스,패션·텍스타일디자인
700404,지식서비스,디자인콘텐츠서비스,공간/환경디자인
700405,지식서비스,디자인콘텐츠서비스,서비스디자인
700406,지식서비스,디자인콘텐츠서비스,감성/UI/UX디자인
700407,지식서비스,디자인콘텐츠서비스,방송/광고/영화미디어 관련기술
700408,지식서비스,디자인콘텐츠서비스,기타디자인/콘텐츠서비스
700501,지식서비스,제조엔지니어링서비스,설계 서비스
700502,지식서비스,제조엔지니어링서비스,생산관리/계량분석 서비스
700503,지식서비스,제조엔지니어링서비스,생산공정모델링/시뮬레이션서비스
700504,지식서비스,제조엔지니어링서비스,제품품질관리서비스
700505,지식서비스,제조엔지니어링서비스,시험/검사/분석/품질관리서비스
700506,지식서비스,제조엔지니어링서비스,첨단/친환경소재응용포장(패키징)기술
700507,지식서비스,제조엔지니어링서비스,사업설비-시설물 조사/설계/예측/평가/관리서비스
700508,지식서비스,제조엔지니어링서비스,제조플랫폼 서비스
700509,지식서비스,제조엔지니어링서비스,기타제조지원서비스
700601,지식서비스,제조부가서비스,제품 운영관리/모니터링서비스
700602,지식서비스,제조부가서비스,제품 유지/보수/운영관리서비스
700603,지식서비스,제조부가서비스,제품 임대/대여/렌탈서비스
700604,지식서비스,제조부가서비스,제품 구독서비스
700605,지식서비스,제조부가서비스,기업물류지원서비스
700606,지식서비스,제조부가서비스,유통물류서비스
700607,지식서비스,제조부가서비스,기타제조부가서비스
700701,지식서비스,제조융합서비스,수송융합신서비스
700702,지식서비스,제조융합서비스,에너지 융합신서비스
700703,지식서비스,제조융합서비스,보건의료융합신서비스
700704,지식서비스,제조융합서비스,생활융합신서비스
700705,지식서비스,제조융합서비스,교육융합신서비스
700706,지식서비스,제조융합서비스,컨텐츠융합신서비스
700707,지식서비스,제조융합서비스,안전융합신서비스
700708,지식서비스,제조융합서비스,기타제조융합서비스
800101,세라믹,광전자소재,유전체소재
800102,세라믹,광전자소재,압전체소재
800103,세라믹,광전자소재,반도성세라믹
800104,세라믹,광전자소재,자성소재
800105,세라믹,광전자소재,광/단결정소재
800106,세라믹,광전자소재,초전도소재
800107,세라믹,광전자소재,절연소재
800108,세라믹,광전자소재,센서소재
800109,세라믹,광전자소재,기타 광전자소재
800201,세라믹,에너지환경소재,에너지저장소재
800202,세라믹,에너지환경소재,에너지변환소재
800203,세라믹,에너지환경소재,분리기능소재
800204,세라믹,에너지환경소재,유해성분 제거 기능소재
800205,세라믹,에너지환경소재,재활용기능성소재
800206,세라믹,에너지환경소재,기타 에너지·환경소재
800301,세라믹,기계구조소재,내열소재
800302,세라믹,기계구조소재,구조소재
800303,세라믹,기계구조소재,극한환경소재
800304,세라믹,기계구조소재,기계가공성소재
800305,세라믹,기계구조소재,기타 기계·구조소재
800401,세라믹,바이오소재,조직재생 소재
800402,세라믹,바이오소재,체외진단 소재
800403,세라믹,바이오소재,바이오매스분리공정소재
800404,세라믹,바이오소재,기능성화장품소재기술
800405,세라믹,바이오소재,기타 바이오소재
800501,세라믹,나노융복합소재,저차원나노소재
800502,세라믹,나노융복합소재,나노하이브리드소재
800503,세라믹,나노융복합소재,나노잉크소재
800504,세라믹,나노융복합소재,탄소복합재료
800505,세라믹,나노융복합소재,세라믹섬유
800506,세라믹,나노융복합소재,기타나노·융복합소재
800601,세라믹,생활세라믹,도자기·타일·벽돌
800602,세라믹,생활세라믹,내화물·단열재·법랑
800603,세라믹,생활세라믹,시멘트·콘크리트
800604,세라믹,생활세라믹,유리·유리가공
800605,세라믹,생활세라믹,연마·연삭제
800606,세라믹,생활세라믹,기타 생활세라믹
800701,세라믹,세라믹공정기술,분체 및 원료합성기술
800702,세라믹,세라믹공정기술,성형·가공기술
800703,세라믹,세라믹공정기술,소성기술
800704,세라믹,세라믹공정기술,부품 및 패키징 기술
800705,세라믹,세라믹공정기술,박막 및 코팅기술
800706,세라믹,세라믹공정기술,평가기술
800707,세라믹,세라믹공정기술,기타 세라믹공정기술
